Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Carcinoma, Signet Ring Cell	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	SMAD4
Hemorrhagic Fevers, Viral	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	UBE2I
High grade serous carcinoma	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	PGR
Hyperplasia of supraorbital margins	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	FOS
Hyperplasia of supraorbital ridge	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	FOS
Tongue Neoplasms	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	HIF1A
Hypertrophy of supraorbital margins	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	FOS
Hypertrophy of supraorbital ridge	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	FOS
Lymphoid neoplasm	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	XRCC5
Bilateral Wilms Tumor	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	CTNNB1
Broad foot	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	FOS
Narrow palate	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	CREBBP
Overlap syndrome	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	SMAD4
Pancreatic Insufficiency	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	SMAD4
Congenital malformation syndrome	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	CREBBP
Prominent supraorbital ridges	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	FOS
Protoplasmic astrocytoma	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	HIF1A
Dysequilibrium syndrome	1/30	0.03250201526892278	0.053138642513346435	0	0	32.756978653530375	112.24025378249362	SMAD2
Hearing Loss, Partial	2/260	0.0327772727032382	0.05354434540024437	0	0	7.6434108527131785	26.12533046839452	SMAD4;CREBBP
Recurrent upper respiratory tract infection	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	CREBBP
Sebaceous Adenocarcinoma	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	CTNNB1
Spinal fusion	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	SMAD4
HIV Encephalopathy	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	XRCC5
Thick skin	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	SMAD4
Hyperdiploid B Acute Lymphoblastic Leukemia	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	CREBBP
Acute interstitial pneumonia	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	SMAD4
Intervertebral disc disorder	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	HIF1A
Invasive Skin Melanoma	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	MAPK1
AIDS-Associated Nephropathy	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	MAPK1
Large hand	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	FOS
Bright Disease	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	JUND
Mycoplasma-Induced Stevens-Johnson Syndrome	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	CTNNB1
Pericardial effusion	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	SMAD4
Drug-Induced Stevens Johnson Syndrome	1/31	0.03356785849795628	0.05416382396524808	0	0	31.663492063492065	107.4717897739846	CTNNB1
Myeloproliferative disease	2/264	0.033706643384423716	0.05434336382386681	0	0	7.525190839694656	25.51085092615022	CREBBP;CTNNB1
Fibrillation	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	HIF1A
Gastrinoma	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	SMAD4
Grade I Astrocytoma	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	HIF1A
Squamous cell carcinoma of the hypopharynx	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	CDK6
HIV encephalitis	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	XRCC5
Increased hepatocellular carcinoma risk	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	CTNNB1
Increased incidence of hepatocellular carcinoma	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	CTNNB1
Juvenile polyposis syndrome	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	SMAD4
Anhedonia	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	MAPK1
Neurotoxicity Syndromes	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	FOS
Chronic Persistent Hepatitis	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	SMAD2
Papillary serous cystadenocarcinoma	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	MAPK8
Congenital malrotation of intestine	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	HDAC3
Decrease in appetite	1/32	0.034632580928246975	0.05520528436907811	0	0	30.640552995391705	103.04296619408238	SMAD4
Fibrillary Astrocytoma	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	HIF1A
Gastric Cardia Adenocarcinoma	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	SMAD4
Hyperkinesia, Generalized	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	FOS
Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	CTNNB1
Iron-Refractory Iron Deficiency Anemia	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	SMAD4
Megacolon	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	CREBBP
Mixed oligoastrocytoma	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	HIF1A
Central Diabetes Insipidus	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	CTNNB1
Chronic Airflow Obstruction	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	HDAC2
Primary Lesion	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	SMAD4
Ectopic Tissue	1/33	0.035696183669855816	0.056399970198372194	0	0	29.68154761904762	98.92003496654242	CDK6
Deafness	2/273	0.03583558925267807	0.05657497104239743	0	0	7.271955719557195	24.206986306280495	SMAD4;CREBBP
Infant, Small for Gestational Age	2/275	0.03631572183340252	0.057287181007164525	0	0	7.217948717948718	23.93114162198905	SMAD4;MAPK1
Bacterial Infections	2/276	0.03655673792829779	0.05752644135652035	0	0	7.191240875912409	23.795023307023865	KAT5;HIF1A
Biliary Cirrhosis, Secondary	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	HIF1A
Carcinoma, Ehrlich Tumor	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	HIF1A
Short long bone	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	SMAD4
Infant Acute Lymphoblastic Leukemia	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	CDK6
Metastatic Carcinoma	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	PGR
Cancer of Urinary Tract	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	CTNNB1
Neuroectodermal Tumors	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	XRCC5
Nonnuclear polymorphic congenital cataract	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	SMAD2
Parathyroid Gland Adenocarcinoma	1/34	0.03675866784401453	0.05752644135652035	0	0	28.78066378066378	95.0735042734142	GSK3B
Intrauterine retardation	2/278	0.037040662030830736	0.05792185867845662	0	0	7.138405797101449	23.526322354503655	SMAD4;MAPK1
Epilepsy	4/1177	0.037352739531186605	0.05821868142394371	0	0	3.5625651226674244	11.71139497372842	SMAD4;CREBBP;MAPK1;FOS
Excessive daytime somnolence	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	CTNNB1
Right Middle Cerebral Artery Infarction	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Embolic Infarction, Middle Cerebral Artery	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Follicular neoplasm	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	CDK6
Split-Hand/Foot Malformation	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	UBE2I
Hepatitis B Virus-Related Hepatocellular Carcinoma	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	MAPK3
Hereditary Melanoma	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	CDK6
Therapy-related myelodysplastic syndrome	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	CREBBP
Thrombotic Infarction, Middle Cerebral Artery	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Abnormal pigmentation	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Varicose Ulcer	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	HIF1A
Acanthosis Nigricans	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Left Middle Cerebral Artery Infarction	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Leiomyosarcoma of uterus	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	CTNNB1
Middle Cerebral Artery Embolus	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Middle Cerebral Artery Syndrome	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Middle Cerebral Artery Thrombosis	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	FOS
Neoplasm of uncertain or unknown behavior of ovary	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	CTNNB1
Pre-renal acute kidney injury	1/35	0.037820034565529	0.05821868142394371	0	0	27.932773109243698	91.47749401004982	HIF1A
Low density lipoprotein cholesterol measurement	2/283	0.038261436683532095	0.05885228773362608	0	0	7.009608540925267	22.87454503022449	GSK3B;PGR
Astrocytoma, low grade	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	HIF1A
Exocrine pancreatic insufficiency	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	SMAD4
Seckel syndrome	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	MAPK1
Somatotropin deficiency	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	FOS
Hepatic Encephalopathy	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	HIF1A
Hepatitis E	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	PGR
High-grade hypermetropia	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	SMAD4
Tethered Cord Syndrome	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	CREBBP
Barrett's Adenocarcinoma	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	MAPK1
Oestrogen deficiency	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	HIF1A
Parvovirus B19 (disease)	1/36	0.038880284957489374	0.05929618748342974	0	0	27.133333333333333	88.10920425980879	XRCC5
Congenital deafness	2/289	0.039746823395102396	0.06021401126343452	0	0	6.860975609756098	22.128192501175963	SMAD4;CREBBP
Adenoma, Basal Cell	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	CTNNB1
Adenoma, Monomorphic	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	CTNNB1
Escherichia coli Infections	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	HIF1A
Salivary Gland Pleomorphic Adenoma	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	HIF1A
Hematopoetic Myelodysplasia	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	CREBBP
Hemorrhage	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	FOS
Hereditary pyropoikilocytosis	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	MAPK3
Simple syndactyly of toes, first web space	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	SMAD4
Thyroid Hormone Resistance Syndrome	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	NCOR2
Abscess	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	HIF1A
Juvenile Pilocytic Astrocytoma	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	HIF1A
Bone Marrow Diseases	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	HIF1A
Cone-shaped epiphysis	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	SMAD4
Paget Disease	1/37	0.03993942012916417	0.06021401126343452	0	0	26.37830687830688	84.948474454672	FOS
Migraine Disorders	2/290	0.03999653626149054	0.06025412594694417	0	0	6.836805555555555	22.007420170403627	SMAD4;PGR
Low set ears	2/293	0.040749327609730664	0.06106930956594054	0	0	6.765292096219931	21.651072132976907	SMAD4;CREBBP
Adenoma, Trabecular	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	CTNNB1
Salmonella infections	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	KAT5
Eczema, Infantile	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	MAPK8
Shprintzen syndrome	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	MAPK1
Anti-Basement Membrane Glomerulonephritis	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	MAPK8
Arteriovenous hemangioma	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	SMAD4
Bladder neck obstruction	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	HIF1A
Comedone	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	PGR
Painful Bladder Syndrome	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	HIF1A
Papillary adenoma	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	CTNNB1
Pelvic Inflammatory Disease	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	PGR
Disorder of the optic nerve	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	MAPK8
Prostatic Diseases	1/38	0.04099744119754651	0.06106930956594054	0	0	25.664092664092664	81.97741568726948	FOS
hearing impairment	2/294	0.04100147062503147	0.06106930956594054	0	0	6.741780821917808	21.534241306279558	SMAD4;CREBBP
Epithelioma	2/298	0.042016065541807944	0.062075739774390265	0	0	6.649324324324325	21.076384727872128	HDAC3;CTNNB1
Short toe	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	SMAD4
Obesity, Abdominal	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	CREBBP
Stage IV Ovarian Carcinoma	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	MAPK1
Subependymal Giant Cell Astrocytoma	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	HIF1A
Hyperphosphaturia	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	MAPK3
Abnormal cortical bone morphology	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	CDK6
Adenocarcinoma of rectum	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	HIF1A
Malignant neoplasm of adrenal cortex	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	CTNNB1
Benign Ovarian Neoplasm	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	HIF1A
Broad hallux	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	CREBBP
Optic Neuropathy	1/39	0.04205434927500464	0.062075739774390265	0	0	24.9874686716792	79.18010249314726	MAPK8
Choriocarcinoma	2/300	0.04252695578138395	0.06272646577164548	0	0	6.604026845637584	20.852988429658954	PGR;HIF1A
Senile Plaques	2/301	0.0427832938820368	0.06301044400971118	0	0	6.581605351170569	20.742637329454954	CREBBP;HDAC3
Hyperreflexia	2/301	0.0427832938820368	0.06301044400971118	0	0	6.581605351170569	20.742637329454954	CREBBP;CDK6
Anemia, severe	1/40	0.043110145479118074	0.06302186330218963	0	0	24.345543345543344	76.54231318763195	HIF1A
Anxiety States, Neurotic	1/40	0.043110145479118074	0.06302186330218963	0	0	24.345543345543344	76.54231318763195	FOS
Depression, Neurotic	1/40	0.043110145479118074	0.06302186330218963	0	0	24.345543345543344	76.54231318763195	GSK3B
Fibrodysplasia Ossificans Progressiva	1/40	0.043110145479118074	0.06302186330218963	0	0	24.345543345543344	76.54231318763195	MAPK1
